DSIDP TDX-ORB-3-RSO+CTS-RSG_2019_066_22_00_2019_067_12_00
COMENT TerraSAR-X SST Two-Step Processing
COMENT For best results cut the orbit to the period
COMENT 22:50:00 - 10:50:00
COSPAR 2010-030A
PERIOD  70045 79251184000  70055 43281184000
INIREV 48306
OBSINF SLR n = 85
OBSINF GPC n = 11692
OBSINF GPP n = 11692
PARAMS MNA EX  EY  EZ  EXD EYD EZD BTC BTS BTD BTT BNC BNS BND BNT
QUALCO Sta_Dev_Initial_Elements = 93 103 63 mm, 231 243 172 mu/s
QUALCO RMS_Obs_Laser            = 31 mm; n = 85,  elim = 0
QUALCO RMS_Obs_GPScode          = 460 mm; n = 11107, elim = 585
QUALCO RMS_Obs_GPSphase         = 6 mm; n = 11107, elim = 585
TFRAME TT
TT-UTC 69184 ms
RFRAME CTS
MRELAT  Post Newt. IERS-2003
MNUTAT  IAU200OA compl.+off.
MPOTER  COMB-Projekt D1 + CH
MPOLUN  FERRARI77
METID   IERS-Conv. (1996)
MOTID   EOT11a, Load Love Nu
MATMOS  DTM 94bis
MALBED  No Albedo
MEPHEM  DE200/LE200
COMENT The ORBIT line marks end of the header and start of the trajectory records
 7005513251184000 -3961381362 -1963898144  5272041767 42981850684 42043619625 47834455530      0      0   2000    0 WA 
 7005513281184000 -3830016654 -1837002206  5412616001 44586983259 42544781356 45873130906      0      0   2000    0 WA 
 7005513311184000 -3693906273 -1708682962  5547230227 46145306948 42992439256 43861483162      0      0   2000    0 WA 
 7005513341184000 -3553193554 -1579101348  5675736802 47654891371 43386321698 41801738875      0      0   2000    0 WA 
 7005513371184000 -3408027542 -1448419013  5797994839 49113860487 43726224797 39696174801      0      0   2000    0 LA 
 7005513401184000 -3258562829 -1316798118  5913870355 50520393839 44012011313 37547116320      0      0   1000    0 LA 
 7005513431184000 -3104959379 -1184401133  6023236413 51872729029 44243611841 35356935654      0      0   1000    0 LA 
 7005513461184000 -2947382356 -1051390636  6125973261 53169164284 44421025333 33128048149      0      0   1000    0 LA 
 7005513491184000 -2786001935  -917929104  6221968449 54408060424 44544318209 30862908641      0      0   1000    0 LA 
 7005513521184000 -2620993110  -784178717  6311116951 55587842496 44613623083 28564008769      0      0   1000    0 WA 
 7005513551184000 -2452535505  -650301158  6393321266 56707001831 44629137962 26233874224      0      0   1000    0 LA 
 7005513581184000 -2280813165  -516457419  6468491517 57764097652 44591124968 23875061325      0      0   1000    0 WA 
 7005513611184000 -2106014357  -382807613  6536545539 58757757610 44499908592 21490154651      0      0   1000    0 WA 
 7005513641184000 -1928331360  -249510787  6597408962 59686678769 44355875140 19081765709      0      0   1000    0 WA 
 7005513671184000 -1747960257  -116724733  6651015287 60549629380 44159473060 16652530841      0      0      0    0 WA 
 7005513701184000 -1565100716    15394191  6697305958 61345450754 43911212780 14205108131      0      0      0    0 WA 
 7005513731184000 -1379955769   146691255  6736230424 62073058700 43611665660 11742174264      0      0      0    0 WA 
 7005513761184000 -1192731588   277013527  6767746185 62731444955 43261462636  9266421876      0      0      0    0 WA 
 7005513791184000 -1003637254   406210062  6791818842 63319678717 42861293084  6780556680      0      0      0    0 WA 
 7005513821184000  -812884523   534132064  6808422128 63836907706 42411903911  4287294417      0      0      0    0 WA 
 7005513851184000  -620687588   660633067  6817537934 64282358910 41914098551  1789357915      0      0      0    0 WA 
 7005513881184000  -427262843   785569096  6819156328 64655339174 41368735324  -710525376      0      0      0    0 WD 
 7005513911184000  -232828639   908798832  6813275565 64955236196 40776726011 -3209625266      0      0      0    0 WD 
 7005513941184000   -37605042  1030183769  6799902091 65181520091 40139035019 -5705211184      0      0      0    0 WD 
 7005513971184000   158186419  1149588375  6779050540 65333744991 39456678779 -8194555535      0      0      0    0 WD 
 7005514001184000   354323005  1266880242  6750743720 65411549894 38730724602-10674938105      0      0      0    0 WD 
 7005514031184000   550581019  1381930238  6715012582 65414658335 37962287926-13143649967      0      0      0    0 WD 
 7005514061184000   746736063  1494612646  6671896187 65342877813 37152529588-15597994925      0      0      0    0 LD 
 7005514091184000   942563287  1604805298  6621441663 65196100761 36302654928-18035290376      0      0      0    0 LD 
 7005514121184000  1137837647  1712389707  6563704161 64974306126 35413913118-20452870627      0      0      0    0 WD 
 7005514151184000  1332334168  1817251199  6498746800 64677559163 34487595172-22848090987      0      0  -1000    0 WD 
 7005514181184000  1525828198  1919279031  6426640597 64306010748 33525031572-25218330050      0      0  -1000    0 WD 
 7005514211184000  1718095665  2018366510  6347464398 63859897509 32527590679-27560991224      0      0  -1000    0 LD 
 7005514241184000  1908913339  2114411102  6261304798 63339542589 31496677934-29873504846      0      0  -1000    0 LD 
 7005514271184000  2098059087  2207314546  6168256057 62745356419 30433734593-32153331464      0      0  -1000    0 LD 
 7005514301184000  2285312141  2296982953  6068420004 62077836839 29340235465-34397965239      0      0  -1000    0 LD 
 7005514331184000  2470453356  2383326908  5961905929 61337568923 28217686543-36604936915      0      0  -1000    0 LD 
 7005514361184000  2653265475  2466261557  5848830476 60525224423 27067622860-38771816672      0      0  -1000    0 LD 
 7005514391184000  2833533381  2545706692  5729317511 59641561063 25891606959-40896216770      0      0  -1000    0 LD 
 7005514421184000  3011044363  2621586834  5603497999 58687422012 24691227213-42975794606      0      0  -2000    0 LD 
 7005514451184000  3185588363  2693831303  5471509861 57663734931 23468095737-45008255728      0      0  -2000    0 LD 
 7005514481184000  3356958232  2762374290  5333497827 56571510607 22223846193-46991356305      0      0  -2000    0 LD 
 7005514511184000  3524949979  2827154914  5189613277 55411841612 20960131578-48922905014      0      0  -2000    0 LD 
 7005514541184000  3689363008  2888117284  5040014088 54185901463 19678622620-50800764445      0      0  -2000    0 LD 
 7005514571184000  3850000368  2945210542  4884864463 52894944870 18381006135-52622853778      0      0  -2000    0 LD 
 7005514601184000  4006668993  2998388912  4724334757 51540306839 17068981275-54387152903      0      0  -2000    0 WD 
 7005514631184000  4159179937  3047611729  4558601296 50123399247 15744255331-56091703498      0      0  -2000    0 WD 
 7005514661184000  4307348605  3092843459  4387846187 48645710786 14408544291-57734605832      0      0  -2000    0 LD 
 7005514691184000  4450994989  3134053737  4212257149 47108812242 13063575817-59314022531      0      0  -2000    0 LD 
 7005514721184000  4589943918  3171217393  4032027303 45514355880 11711086769-60828190621      0      0  -2000    0 LD 
 7005514751184000  4724025290  3204314474  3847354939 43864067194 10352814708-62275427674      0      0  -2000    0 WD 
 7005514781184000  4853074279  3233330230  3658443276 42159737980  8990490752-63654128484      0      0  -3000    0 WD 
 7005514811184000  4976931531  3258255092  3465500240 40403224265  7625840075-64962759819      0      0  -3000    0 LD 
 7005514841184000  5095443360  3279084666  3268738249 38596448522  6260585291-66199861512      0      0  -3000    0 LD 
 7005514871184000  5208461947  3295819718  3068373984 36741399984  4896444701-67364052669      0      0  -3000    0 LD 
 7005514901184000  5315845538  3308466159  2864628144 34840130801  3535127821-68454035237      0      0  -3000    0 LD 
 7005514931184000  5417458621  3317035008  2657725199 32894752762  2178332646-69468594139      0      0  -3000    0 LD 
 7005514961184000  5513172113  3321542361  2447893137 30907435740   827743987-70406598339      0      0  -3000    0 LD 
 7005514991184000  5602863521  3322009348  2235363211 28880405504  -514968810-71267003155      0      0  -3000    0 LD 
 7005515021184000  5686417110  3318462076  2020369677 26815940567 -1848154395-72048851858      0      0  -3000    0 LD 
 7005515051184000  5763724056  3310931581  1803149527 24716369254 -3170181433-72751276490      0      0  -3000    0 LD 
 7005515081184000  5834682593  3299453757  1583942223 22584067300 -4479440463-73373499087      0      0  -3000    0 LD 
 7005515111184000  5899198148  3284069292  1362989424 20421455031 -5774346245-73914833408      0      0  -3000    0 LD 
 7005515141184000  5957183473  3264823592  1140534707 18230993707 -7053340568-74374686278      0      0  -3000    0 LD 
 7005515171184000  6008558759  3241766690   916823291 16015181364 -8314894481-74752557662      0      0  -3000    0 LD 
 7005515201184000  6053251741  3214953165   692101753 13776549914 -9557509412-75048040167      0      0  -3000    0 LD 
 7005515231184000  6091197802  3184442040   466617756 11517662886-10779718928-75260819766      0      0  -3000    0 LD 
 7005515261184000  6122340054  3150296690   240619761  9241112433-11980090949-75390676323      0      0  -3000    0 LD 
 7005515291184000  6146629430  3112584729    14356750  6949516623-13157229804-75437484214      0      0  -3000    0 LD 
 7005515321184000  6164024748  3071377902  -211922062  4645515899-14309779148-75401213045      0      0  -3000    0 LD 
 7005515351184000  6174492778  3026751960  -437967511  2331768370-15436424114-75281927206      0      0  -3000    0 LD 
 7005515381184000  6178008283  2978786536  -663530766    10945141-16535891720-75079784634      0      0  -3000    0 LD 
 7005515411184000  6174554054  2927565020  -888363608 -2314272745-17606950661-74795035079      0      0  -3000    0 LD 
 7005515441184000  6164120941  2873174431 -1112218707 -4641195462-18648411797-74428019729      0      0  -3000    0 LD 
 7005515471184000  6146707873  2815705294 -1334849892 -6967126318-19659129909-73979172480      0      0  -3000    0 LD 
 7005515501184000  6122321875  2755251495 -1556012435 -9289365644-20638006095-73449021006      0      0  -3000    0 LD 
 7005515531184000  6090978069  2691910151 -1775463331-11605215886-21583990057-72838186080      0      0  -3000    0 LD 
 7005515561184000  6052699660  2625781449 -1992961576-13911985771-22496081772-72147379302      0      0  -3000    0 LD 
 7005515591184000  6007517917  2556968503 -2208268433-16206993202-23373332536-71377401116      0      0  -3000    0 LD 
 7005515621184000  5955472134  2485577194 -2421147697-18487568253-24214845390-70529139385      0      0  -3000    0 LD 
 7005515651184000  5896609595  2411716015 -2631365957-20751056100-25019775331-69603568321      0      0  -3000    0 LD 
 7005515681184000  5830985522  2335495918 -2838692854-22994820170-25787330126-68601747662      0      0  -3000    0 LD 
 7005515711184000  5758663014  2257030150 -3042901334-25216245324-26516771614-67524821231      0      0  -3000    0 LD 
 7005515741184000  5679712980  2176434087 -3243767899-27412740788-27207416717-66374015384      0      0  -3000    0 LD 
 7005515771184000  5594214063  2093825075 -3441072852-29581743413-27858638011-65150637666      0      0  -3000    0 LD 
 7005515801184000  5502252546  2009322256 -3634600538-31720720962-28469864077-63856075480      0      0  -3000    0 LD 
 7005515831184000  5403922261  1923046403 -3824139584-33827176042-29040580064-62491794620      0      0  -3000    0 LD 
 7005515861184000  5299324472  1835119746 -4009483126-35898650476-29570328140-61059336157      0      0  -3000    0 WD 
 7005515891184000  5188567756  1745665804 -4190429033-37932727935-30058707462-59560312333      0      0  -3000    0 WD 
 7005515921184000  5071767876  1654809216 -4366780113-39927035188-30505373746-57996403703      0      0  -2000    0 WD 
 7005515951184000  4949047646  1562675565 -4538344316-41879243281-30910038706-56369357908      0      0  -2000    0 WD 
 7005515981184000  4820536800  1469391219 -4704934935-43787069838-31272470088-54680989248      0      0  -2000    0 WD 
 7005516011184000  4686371843  1375083156 -4866370806-45648282586-31592492106-52933177045      0      0  -2000    0 WD 
 7005516041184000  4546695899  1279878797 -5022476494-47460702541-31869985575-51127862790      0      0  -2000    0 WD 
 7005516071184000  4401658545  1183905836 -5173082479-49222206473-32104887553-49267046855      0      0  -2000    0 WD 
 7005516101184000  4251415644  1087292072 -5318025328-50930728276-32297190613-47352785554      0      0  -2000    0 WD 
 7005516131184000  4096129168   990165245 -5457147856-52584259884-32446942259-45387189804      0      0  -2000    0 WD 
 7005516161184000  3935967024   892652869 -5590299295-54180854297-32554244799-43372424648      0      0  -2000    0 WD 
 7005516191184000  3771102863   794882070 -5717335449-55718630385-32619255041-41310706258      0      0  -2000    0 WD 
 7005516221184000  3601715875   696979423 -5838118840-57195775380-32642183338-39204296638      0      0  -2000    0 WD 
 7005516251184000  3427990589   599070791 -5952518841-58610544286-32623292493-37055500004      0      0  -1000    0 WD 
 7005516281184000  3250116665   501281174 -6060411797-59961259712-32562897223-34866661927      0      0  -1000    0 WD 
 7005516311184000  3068288694   403734548 -6161681156-61246314208-32461363882-32640168426      0      0  -1000    0 WD 
 7005516341184000  2882705978   306553714 -6256217575-62464173218-32319109404-30378443145      0      0  -1000    0 WD 
 7005516371184000  2693572312   209860148 -6343919040-63613377015-32136600012-28083944045      0      0  -1000    0 WD 
 7005516401184000  2501095757   113773855 -6424690953-64692541849-31914350406-25759159764      0      0  -1000    0 WD 
 7005516431184000  2305488411    18413225 -6498446228-65700359360-31652922571-23406606663      0      0  -1000    0 WD 
 7005516461184000  2106966184   -76105109 -6565105368-66635596491-31352924739-21028828933      0      0  -1000    0 LD 
 7005516491184000  1905748570  -169666406 -6624596548-67497098822-31015011497-18628398394      0      0  -1000    0 LD 
 7005516521184000  1702058400  -262157961 -6676855700-68283794689-30639883170-16207910765      0      0      0    0 LD 
 7005516551184000  1496121598  -353469233 -6721826570-68994696989-30228283503-13769980417      0      0      0    0 LD 
 7005516581184000  1288166918  -443491974 -6759460769-69628902730-29780997472-11317236314      0      0      0    0 LD 
 7005516611184000  1078425700  -532120355 -6789717815-70185592459-29298850364 -8852319694      0      0      0    0 LD 
 7005516641184000   867131618  -619251079 -6812565166-70664030349-28782706848 -6377882065      0      0      0    0 LD 
 7005516671184000   654520425  -704783501 -6827978246-71063564641-28233469820 -3896583840      0      0      0    0 LD 
 7005516701184000   440829702  -788619743 -6835940475-71383629420-27652079400 -1411092340      0      0      0    0 LD 
 7005516731184000   226298600  -870664799 -6836443278-71623745294-27039511044  1075921917      0      0      0    0 LA 
 7005516761184000    11167576  -950826639 -6829486093-71783518355-26396773601  3561786842      0      0      0    0 LA 
 7005516791184000  -204321858 -1029016312 -6815076380-71862641892-25724908733  6043828727      0      0      0    0 LA 
 7005516821184000  -419927407 -1105148037 -6793229615-71860899928-25024990254  8519376025      0      0      0    0 WA 
 7005516851184000  -635406263 -1179139303 -6763969282-71778166799-24298121968 10985765228      0      0      0    0 LA 
 7005516881184000  -850515375 -1250910950 -6727326836-71614404509-23545435363 13440342796      0      0      0    0 LA 
 7005516911184000 -1065011708 -1320387254 -6683341681-71369663202-22768088842 15880464915      0      0      0    0 WA 
 7005516941184000 -1278652513 -1387496007 -6632061134-71044083788-21967267417 18303500145      0      0      0    0 WA 
