DSIDP TDX-ORB-3-RSO+CTS-RSG_2019_067_22_00_2019_068_12_00
COMENT TerraSAR-X SST Two-Step Processing
COMENT For best results cut the orbit to the period
COMENT 22:50:00 - 10:50:00
COSPAR 2010-030A
PERIOD  70055 79251184000  70065 43281184000
INIREV 48321
OBSINF SLR n = 16
OBSINF GPC n = 11723
OBSINF GPP n = 11723
PARAMS MNA EX  EY  EZ  EXD EYD EZD BTC BTS BTD BTT BNC BNS BND BNT
QUALCO Sta_Dev_Initial_Elements = 8 11 12 mm, 20 19 21 mu/s
 7006526451184000  3829923984 -2108825478 -5331073798-59379136266 11327269696-47172977274      0      0  -2000    0 WD 
 7006526481184000  3649814631 -2073311530 -5469649739-60682092300 12347469624-45202639640      0      0  -2000    0 WD 
 7006526511184000  3465902129 -2034748718 -5602240663-61914352380 13359611670-43183330709      0      0  -2000    0 WD 
 7006526541184000  3278400473 -1993163316 -5728702967-63074658660 14362297354-41117266477      0      0  -2000    0 WD 
 7006526571184000  3087527310 -1948585783 -5848899767-64161834647 15354133783-39006708936      0      0  -2000    0 WD 
 7006526601184000  2893503692 -1901050750 -5962701035-65174787477 16333734124-36853968094      0      0  -1000    0 WD 
 7006526631184000  2696553816 -1850596993 -6069983745-66112512712 17299720826-34661398528      0      0  -1000    0 WD 
 7006526661184000  2496904761 -1797267404 -6170631991-66974094962 18250728512-32431394169      0      0  -1000    0 WD 
 7006526691184000  2294786219 -1741108952 -6264537104-67758707496 19185405942-30166384754      0      0  -1000    0 WD 
 7006526721184000  2090430228 -1682172636 -6351597756-68465611829 20102417092-27868833177      0      0  -1000    0 WD 
 7006526751184000  1884070909 -1620513437 -6431720054-69094158132 21000442189-25541233470      0      0  -1000    0 WD 
 7006526781184000  1675944200 -1556190271 -6504817630-69643785906 21878179427-23186107728      0      0  -1000    0 WD 
 7006526811184000  1466287587 -1489265931 -6570811720-70114022757 22734346285-20806002697      0      0  -1000    0 WD 
 7006526841184000  1255339843 -1419807027 -6629631237-70504482797 23567680152-18403489756      0      0  -1000    0 WD 
 7006526871184000  1043340767 -1347883924 -6681212847-70814869670 24376940663-15981165283      0      0      0    0 WD 
 7006526901184000   830530906 -1273570672 -6725501033-71044979426 25160913219-13541644958      0      0      0    0 WD 
 7006526931184000   617151284 -1196944921 -6762448149-71194698022 25918410341-11087557976      0      0      0    0 WD 
 7006526961184000   403443138 -1118087846 -6792014455-71263999055 26648271766 -8621545582      0      0      0    0 LD 
 7006526991184000   189647650 -1037084059 -6814168149-71252943236 27349365432 -6146259908      0      0      0    0 LD 
 7006527021184000   -23994309  -954021525 -6828885403-71161678015 28020588980 -3664363007      0      0      0    0 LD 
 7006527051184000  -237242441  -868991468 -6836150387-70990438827 28660871414 -1178525691      0      0      0    0 LD 
 7006527081184000  -449857290  -782088276 -6835955292-70739550745 29269175029  1308576182      0      0      0    0 WA 
 7006527111184000  -661600508  -693409400 -6828300341-70409427695 29844497499  3794266601      0      0      0    0 WA 
 7006527141184000  -872235119  -603055239 -6813193777-70000570193 30385873521  6275872588      0      0      0    0 WA 
 7006527171184000 -1081525778  -511129034 -6790651858-69513563920 30892375810  8750725905      0      0      0    0 WA 
 7006527201184000 -1289239022  -417736748 -6760698837-68949079301 31363115944 11216164821      0      0      0    0 WA 
 7006527231184000 -1495143527  -322986950 -6723366937-68307871272 31797245363 13669536550      0      0      0    0 WA 
 7006527261184000 -1699010362  -226990695 -6678696326-67590778421 32193956588 16108200231      0      0      0    0 WA 
 7006527291184000 -1900613231  -129861395 -6626735070-66798721572 32552484614 18529529790      0      0      0    0 WA 
 7006527321184000 -2099728726   -31714694 -6567539091-65932702005 32872108066 20930916194      0      0      0    0 WA 
 7006527351184000 -2296136559    67331670 -6501172108-64993800541 33152150246 23309768798      0      0   1000    0 WA 
 7006527381184000 -2489619805   167157994 -6427705583-63983177445 33391980658 25663517716      0      0   1000    0 WA 
 7006527411184000 -2679965137   267642758 -6347218652-62902070988 33591016430 27989616903      0      0   1000    0 WA 
 7006527441184000 -2866963059   368662762 -6259798052-61751795888 33748723255 30285546087      0      0   1000    0 WA 
 7006527471184000 -3050408132   470093282 -6165538039-60533743102 33864616149 32548812806      0      0   1000    0 WA 
 7006527501184000 -3230099205   571808209 -6064540300-59249379754 33938260264 34776955743      0      0   1000    0 WA 
 7006527531184000 -3405839640   673680209 -5956913855-57900247578 33969271664 36967549060      0      0   1000    0 WA 
 7006527561184000 -3577437532   775580872 -5842774944-56487959596 33957318024 39118205776      0      0   1000    0 WA 
 7006527591184000 -3744705920   877380870 -5722246905-55014196879 33902119152 41226579139      0      0   1000    0 WA 
 7006527621184000 -3907462984   978950113 -5595460060-53480706847 33803447703 43290362781      0      0   2000    0 WA 
 7006527651184000 -4065532246  1080157909 -5462551585-51889303397 33661130940 45307291718      0      0   2000    0 WA 
 7006527681184000 -4218742769  1180873135 -5323665386-50241866906 33475052371 47275146102      0      0   2000    0 WA 
 7006527711184000 -4366929357  1280964400 -5178951955-48540342463 33245152316 49191755765      0      0   2000    0 WA 
 7006527741184000 -4509932741  1380300222 -5028568215-46786736689 32971428245 51055004041      0      0   2000    0 WA 
 7006527771184000 -4647599759  1478749198 -4872677354-44983114097 32653934697 52862830419      0      0   2000    0 WA 
 7006527801184000 -4779783527  1576180170 -4711448659-43131594423 32292782814 54613232144      0      0   2000    0 WA 
 7006527831184000 -4906343599  1672462402 -4545057332-41234350554 31888140331 56304265659      0      0   2000    0 WA 
 7006527861184000 -5027146128  1767465745 -4373684318-39293606652 31440232094 57934048283      0      0   2000    0 WA 
 7006527891184000 -5142064011  1861060810 -4197516114-37311636233 30949340606 59500760812      0      0   2000    0 WA 
 7006527921184000 -5250977038  1953119143 -4016744579-35290759654 30415806068 61002649997      0      0   2000    0 WA 
 7006527951184000 -5353772026  2043513399 -3831566725-33233341563 29840026319 62438030572      0      0   3000    0 WA 
 7006527981184000 -5450342951  2132117510 -3642184521-31141788461 29222456973 63805287456      0      0   3000    0 WA 
 7006528011184000 -5540591067  2218806863 -3448804669-29018546107 28563611289 65102878114      0      0   3000    0 WA 
 7006528041184000 -5624425019  2303458470 -3251638389-26866096562 27864059733 66329335043      0      0   3000    0 WA 
 7006528071184000 -5701760953  2385951140 -3050901186-24686954857 27124429372 67483267816      0      0   3000    0 WA 
 7006528101184000 -5772522600  2466165649 -2846812621-22483665858 26345403528 68563364548      0      0   3000    0 WA 
 7006528131184000 -5836641372  2543984903 -2639596069-20258801483 25527721499 69568393324      0      0   3000    0 WA 
 7006528161184000 -5894056430  2619294115 -2429478482-18014958198 24672178121 70497203940      0      0   3000    0 WA 
 7006528191184000 -5944714759  2691980959 -2216690133-15754753999 23779623138 71348730235      0      0   3000    0 WA 
 7006528221184000 -5988571228  2761935744 -2001464368-13480824803 22850960143 72121991852      0      0   3000    0 WA 
 7006528251184000 -6025588633  2829051566 -1784037343-11195821060 21887145679 72816095620      0      0   3000    0 WA 
 7006528281184000 -6055737741  2893224473 -1564647760 -8902403665 20889188503 73430236949      0      0   3000    0 WA 
 7006528311184000 -6078997309  2954353613 -1343536602 -6603240067 19858148331 73963699815      0      0   3000    0 WA 
 7006528341184000 -6095354108  3012341388 -1120946870 -4301003422 18795134625 74415856325      0      0   3000    0 WA 
 7006528371184000 -6104802935  3067093604  -897123309 -1998371929 17701306414 74786170886      0      0   3000    0 WA 
 7006528401184000 -6107346620  3118519617  -672312128   301979516 16577870088 75074204972      0      0   3000    0 WA 
 7006528431184000 -6102996003  3166532465  -446760710  2597386081 15426075221 75279612041      0      0   3000    0 WA 
 7006528461184000 -6091769907  3211049001  -220717343  4885189011 14247214875 75402135540      0      0   3000    0 WA 
 7006528491184000 -6073695122  3251990025     5569058  7162738947 13042626383 75441616386      0      0   3000    0 WA 
 7006528521184000 -6048806357  3289280409   231849248  9427406328 11813688148 75397992623      0      0   3000    0 WA 
 7006528551184000 -6017146175  3322849220   457873936 11676583811 10561817261 75271294618      0      0   3000    0 WA 
 7006528581184000 -5978764930  3352629833   683394061 13907686167  9288468263 75061645025      0      0   3000    0 WA 
 7006528611184000 -5933720695  3378560041   908161068 16118152093  7995131879 74769260134      0      0   3000    0 WA 
 7006528641184000 -5882079189  3400582161  1131927195 18305447438  6683333357 74394452241      0      0   3000    0 WA 
 7006528671184000 -5823913683  3418643134  1354445764 20467071530  5354628970 73937630333      0      0   3000    0 WA 
 7006528701184000 -5759304895  3432694613  1575471462 22600561928  4010603488 73399296106      0      0   3000    0 WA 
 7006528731184000 -5688340870  3442693046  1794760617 24703495379  2652869990 72780041133      0      0   3000    0 WA 
 7006528761184000 -5611116864  3448599764  2012071467 26773488922  1283068163 72080547485      0      0   3000    0 WA 
 7006528791184000 -5527735218  3450381049  2227164434 28808202726   -97139074 71301588957      0      0   3000    0 WA 
 7006528821184000 -5438305222  3448008207  2439802398 30805343998 -1486068019 70444030731      0      0   3000    0 WA 
 7006528851184000 -5342942970  3441457621  2649750971 32762670806 -2882015904 69508827805      0      0   3000    0 WA 
 7006528881184000 -5241771201  3430710812  2856778760 34677995380 -4283262961 68497022482      0      0   3000    0 WA 
 7006528911184000 -5134919135  3415754479  3060657628 36549184830 -5688074589 67409742239      0      0   3000    0 WA 
 7006528941184000 -5022522306  3396580546  3261162949 38374162592 -7094703971 66248200393      0      0   3000    0 WA 
 7006528971184000 -4904722388  3373186193  3458073864 40150913279 -8501395156 65013695127      0      0   3000    0 WA 
 7006529001184000 -4781667006  3345573876  3651173533 41877486151 -9906385199 63707605547      0      0   3000    0 WA 
 7006529031184000 -4653509537  3313751351  3840249368 43551996160-11307905591 62331388991      0      0   3000    0 WA 
 7006529061184000 -4520408912  3277731684  4025093271 45172625844-12704184479 60886579467      0      0   3000    0 WA 
 7006529091184000 -4382529413  3237533258  4205501857 46737626456-14093449335 59374784620      0      0   2000    0 WA 
 7006529121184000 -4240040466  3193179773  4381276672 48245316889-15473929051 57797685716      0      0   2000    0 WA 
 7006529151184000 -4093116434  3144700236  4552224421 49694087444-16843857341 56157039094      0      0   2000    0 WA 
 7006529181184000 -3941936397  3092128940  4718157183 51082403957-18201474773 54454670389      0      0   2000    0 LA 
 7006529211184000 -3786683926  3035505452  4878892611 52408807428-19545027061 52692471538      0      0   2000    0 WA 
 7006529241184000 -3627546849  2974874589  5034254139 53671917254-20872768429 50872401597      0      0   2000    0 WA 
 7006529271184000 -3464717018  2910286385  5184071169 54870433526-22182967658 48996482053      0      0   2000    0 LA 
 7006529301184000 -3298390064  2841796041  5328179260 56003136074-23473909560 47066793250      0      0   2000    0 LA 
 7006529331184000 -3128765158  2769463883  5466420295 57068885405-24743896108 45085472869      0      0   2000    0 LA 
 7006529361184000 -2956044766  2693355299  5598642656 58066623895-25991248569 43054713396      0      0   2000    0 LA 
 7006529391184000 -2780434403  2613540684  5724701379 58995376253-27214309481 40976759512      0      0   2000    0 LA 
 7006529421184000 -2602142390  2530095369  5844458312 59854249922-28411444433 38853906452      0      0   2000    0 LA 
 7006529451184000 -2421379594  2443099553  5957782262 60642436935-29581044490 36688498401      0      0   1000    0 LA 
 7006529481184000 -2238359179  2352638219  6064549136 61359216289-30721529046 34482924668      0      0   1000    0 LA 
 7006529511184000 -2053296340  2258801046  6164642072 62003954387-31831347954 32239614384      0      0   1000    0 LA 
 7006529541184000 -1866408045  2161682317  6257951549 62576102976-32908982024 29961032693      0      0   1000    0 LA 
 7006529571184000 -1677912779  2061380827  6344375497 63075197583-33952943930 27649680646      0      0   1000    0 LA 
 7006529601184000 -1488030295  1957999779  6423819398 63500858726-34961781490 25308094161      0      0   1000    0 LA 
 7006529631184000 -1296981357  1851646678  6496196393 63852792231-35934080399 22938839932      0      0   1000    0 LA 
 7006529661184000 -1104987482  1742433212  6561427364 64130788483-36868465581 20544513212      0      0   1000    0 LA 
 7006529691184000  -912270690  1630475134  6619441021 64334723465-37763602700 18127735653      0      0   1000    0 WA 
 7006529721184000  -719053243  1515892138  6670173971 64464559234-38618199270 15691151580      0      0      0    0 WA 
 7006529751184000  -525557390  1398807730  6713570787 64520343082-39431006013 13237425534      0      0      0    0 WA 
 7006529781184000  -332005107  1279349097  6749584064 64502207213-40200819204 10769239968      0      0      0    0 LA 
